date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:06:46	59174/59174	---M--	200	added ('OK')	image/png	etag:%22600b858c-e726%22	https://socialistics.com/wp-content/uploads/2020/12/Picture2.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/12/Picture2.png	(from https://socialistics.com/how-often-should-you-post-on-social-media/)
23:06:47	47609/47609	---M--	200	added ('OK')	image/png	etag:%22e5b266df450d469b6ee6208736f4562e%22	https://blog.hubspot.com/hs-fs/hub/53/file-2430699843-png/00-Blog-Related_Images/FB_posts.png?width=1338&name=FB_posts.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/blog.hubspot.com/hs-fs/hub/53/file-2430699843-png/00-Blog-Related_Images/FB_posts7971.png	(from https://socialistics.com/how-often-should-you-post-on-social-media/)
23:06:47	18407/18407	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:06:47%20GMT	https://socialistics.com/wp-json/wp/v2/posts/6927	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/6927.json	(from https://socialistics.com/social-media-agency-vs-hiring-an-employee/)
23:06:48	2603/2603	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:06:48%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fsocial-media-agency-vs-hiring-an-employee%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed84b3.json	(from https://socialistics.com/social-media-agency-vs-hiring-an-employee/)
23:06:48	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:06:48%20GMT	https://socialistics.com/?p=6927	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/index48f1.html	(from https://socialistics.com/social-media-agency-vs-hiring-an-employee/)
23:06:48	2729/2729	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:06:48%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fsocial-media-agency-vs-hiring-an-employee%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed1a5f	(from https://socialistics.com/social-media-agency-vs-hiring-an-employee/)
23:06:51	19399/19399	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:06:51%20GMT	https://socialistics.com/wp-json/wp/v2/posts/5266	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/5266.json	(from https://socialistics.com/why-you-should-choose-a-social-media-agency-vs-a-general-one/)
23:06:51	438330/438330	---M--	200	added ('OK')	image/png	date:Fri,%2030%20Jul%202021%2021:06:50%20GMT	https://mlkmqsz262vk.i.optimole.com/0WKpAqc-JWbGEwBZ/w:1170/h:1074/q:75/https://www.socialistics.com/wp-content/uploads/2019/05/Screen-Shot-2019-05-30-at-4.05.26-PM.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/mlkmqsz262vk.i.optimole.com/0WKpAqc-JWbGEwBZ/w_1170/h_1074/q_75/https_/www.socialistics.com/wp-content/uploads/2019/05/Screen-Shot-2019-05-30-at-4.05.26-PM.png	(from https://socialistics.com/social-media-agency-vs-hiring-an-employee/)
23:06:51	2721/2721	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:06:51%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fwhy-you-should-choose-a-social-media-agency-vs-a-general-one%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed14e5.json	(from https://socialistics.com/why-you-should-choose-a-social-media-agency-vs-a-general-one/)
23:06:51	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:06:51%20GMT	https://socialistics.com/?p=5266	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/indexc595.html	(from https://socialistics.com/why-you-should-choose-a-social-media-agency-vs-a-general-one/)
23:06:52	2847/2847	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:06:52%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fwhy-you-should-choose-a-social-media-agency-vs-a-general-one%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embedaf8d	(from https://socialistics.com/why-you-should-choose-a-social-media-agency-vs-a-general-one/)
23:06:52	11195/11195	---M--	200	added ('OK')	image/jpeg	etag:%225ffeca5d-2bbb%22	https://socialistics.com/wp-content/uploads/2020/04/image-35.jpg	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/04/image-35.jpg	(from https://socialistics.com/category/social-media/page/2/?et_blog)
23:06:52	26691/26691	---M--	200	added ('OK')	image/jpeg	etag:%225ffecc2a-6843%22	https://socialistics.com/wp-content/uploads/2020/02/image-40.jpg	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/02/image-40.jpg	(from https://socialistics.com/category/social-media/page/2/?et_blog)
23:06:53	96232/96232	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Jul%202021%2021:06:53%20GMT	https://socialistics.com/social-media-marketing-during-a-pandemic/	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/social-media-marketing-during-a-pandemic/index.html	(from https://socialistics.com/category/social-media/page/2/?et_blog)
23:06:53	16469/16469	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:06:53%20GMT	https://socialistics.com/wp-json/wp/v2/posts/4499	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/4499.json	(from https://socialistics.com/why-you-shouldnt-sign-a-long-term-marketing-contract/)
23:06:53	2894/2894	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:06:53%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fwhy-you-shouldnt-sign-a-long-term-marketing-contract%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed9008.json	(from https://socialistics.com/why-you-shouldnt-sign-a-long-term-marketing-contract/)
23:06:54	71155/71155	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Jul%202021%2021:06:54%20GMT	https://socialistics.com/category/social-media/page/3/?et_blog	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/category/social-media/page/3/indexf83b.html	(from https://socialistics.com/category/social-media/page/2/?et_blog)
23:06:54	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:06:54%20GMT	https://socialistics.com/?p=4499	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/index4f89.html	(from https://socialistics.com/why-you-shouldnt-sign-a-long-term-marketing-contract/)
23:06:54	3026/3026	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:06:54%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fwhy-you-shouldnt-sign-a-long-term-marketing-contract%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embeda40c	(from https://socialistics.com/why-you-shouldnt-sign-a-long-term-marketing-contract/)
23:06:54	90639/90639	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Jul%202021%2021:06:54%20GMT	https://socialistics.com/category/social-media/?et_blog	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/category/social-media/indexf83b.html	(from https://socialistics.com/category/social-media/page/2/?et_blog)
23:06:54	21136/21136	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:06:54%20GMT	https://socialistics.com/wp-json/wp/v2/posts/4000	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/4000.json	(from https://socialistics.com/7-social-media-marketing-trends-for-2020/)
23:06:55	2629/2629	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:06:55%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2F7-social-media-marketing-trends-for-2020%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed04b0.json	(from https://socialistics.com/7-social-media-marketing-trends-for-2020/)
23:06:55	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:06:55%20GMT	https://socialistics.com/?p=4000	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/index854d.html	(from https://socialistics.com/7-social-media-marketing-trends-for-2020/)
23:06:55	2755/2755	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:06:55%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2F7-social-media-marketing-trends-for-2020%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed9d6b	(from https://socialistics.com/7-social-media-marketing-trends-for-2020/)
23:06:56	18230/18230	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:06:56%20GMT	https://socialistics.com/wp-json/wp/v2/posts/3998	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/3998.json	(from https://socialistics.com/2020-trend-spotting-direct-and-personalized-social-media-ads/)
23:06:56	2941/2941	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:06:56%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2F2020-trend-spotting-direct-and-personalized-social-media-ads%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed2561.json	(from https://socialistics.com/2020-trend-spotting-direct-and-personalized-social-media-ads/)
23:06:56	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:06:56%20GMT	https://socialistics.com/?p=3998	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/indexe02c.html	(from https://socialistics.com/2020-trend-spotting-direct-and-personalized-social-media-ads/)
23:06:57	3071/3071	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:06:57%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2F2020-trend-spotting-direct-and-personalized-social-media-ads%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed99c7	(from https://socialistics.com/2020-trend-spotting-direct-and-personalized-social-media-ads/)
23:06:57	14841/14841	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:06:57%20GMT	https://socialistics.com/wp-json/wp/v2/posts/3138	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/3138.json	(from https://socialistics.com/social-media-marketing-agency/)
23:06:57	2626/2626	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:06:57%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fsocial-media-marketing-agency%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed9ac1.json	(from https://socialistics.com/social-media-marketing-agency/)
23:06:58	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:06:58%20GMT	https://socialistics.com/?p=3138	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/index6316.html	(from https://socialistics.com/social-media-marketing-agency/)
23:06:58	2752/2752	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:06:58%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fsocial-media-marketing-agency%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed4ede	(from https://socialistics.com/social-media-marketing-agency/)
23:06:59	88231/88231	---M--	200	added ('OK')	image/png	etag:%22600b7f91-158a7%22	https://www.socialistics.com/wp-content/uploads/2019/07/Picture1-1024x426.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/www.socialistics.com/wp-content/uploads/2019/07/Picture1-1024x426.png	(from https://socialistics.com/social-media-marketing-agency/)
23:07:00	16855/16855	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:07:00%20GMT	https://socialistics.com/wp-json/wp/v2/posts/3113	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/3113.json	(from https://socialistics.com/social-media-agency-7-reasons-why-its-the-right-call/)
23:07:01	69574/69574	---M--	200	added ('OK')	image/png	etag:%22600b7f94-10fc6%22	https://www.socialistics.com/wp-content/uploads/2019/07/Picture2.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/www.socialistics.com/wp-content/uploads/2019/07/Picture2.png	(from https://socialistics.com/social-media-marketing-agency/)
23:07:01	2701/2701	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:07:01%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fsocial-media-agency-7-reasons-why-its-the-right-call%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed6902.json	(from https://socialistics.com/social-media-agency-7-reasons-why-its-the-right-call/)
23:07:01	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:07:01%20GMT	https://socialistics.com/?p=3113	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/indexdfc2.html	(from https://socialistics.com/social-media-agency-7-reasons-why-its-the-right-call/)
23:07:01	2829/2829	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:07:01%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fsocial-media-agency-7-reasons-why-its-the-right-call%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed8bfc	(from https://socialistics.com/social-media-agency-7-reasons-why-its-the-right-call/)
23:07:02	63709/63709	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:07:02%20GMT	https://socialistics.com/wp-json/wp/v2/posts/7479	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/7479.json	(from https://socialistics.com/how-to-leverage-public-speaking-for-your-agency-your-personal-brand/)
23:07:02	2960/2960	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:07:02%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fhow-to-leverage-public-speaking-for-your-agency-your-personal-brand%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed38dc.json	(from https://socialistics.com/how-to-leverage-public-speaking-for-your-agency-your-personal-brand/)
23:07:03	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:07:03%20GMT	https://socialistics.com/?p=7479	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/index3234.html	(from https://socialistics.com/how-to-leverage-public-speaking-for-your-agency-your-personal-brand/)
23:07:03	3088/3088	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:07:03%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fhow-to-leverage-public-speaking-for-your-agency-your-personal-brand%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embeda5d2	(from https://socialistics.com/how-to-leverage-public-speaking-for-your-agency-your-personal-brand/)
23:07:04	965/965	---MCZ	200	added ('OK')	text/javascript	etag:W/%2253fd99cffae9c32de0975fdd414ef581%22	https://www.buzzsprout.com/1232381/7649716-how-to-leverage-public-speaking-for-your-agency-your-personal-brand.js?container_id=buzzsprout-player-7649716&player=small	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/www.buzzsprout.com/1232381/7649716-how-to-leverage-public-speaking-for-your-agency-your-personal-branda4c4.js	(from https://socialistics.com/how-to-leverage-public-speaking-for-your-agency-your-personal-brand/)
23:07:04	674786/674786	UR-M--	200	added ('Partial%20Content')	image/jpeg	etag:%226081ba66-a4be2%22	https://socialistics.com/wp-content/uploads/2021/04/twx_ho-328k.jpg	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2021/04/twx_ho-328k.jpg	(from https://socialistics.com/8-facebook-statistics-every-business-owner-needs-to-know-in-2021/)
23:07:04	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:07:04%20GMT	https://socialistics.com/blog/page/4/%e2%80%9chttps://s3.amazonaws.com/top-local-agencies/js/upcity_widget.js%e2%80%9d	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/blog/page/4/%e2%80%9chttps_/s3.amazonaws.com/top-local-agencies/js/upcity_widget.js%e2%80%9d	(from https://socialistics.com/blog/page/4/?et_blog)
23:07:05	12931/12931	---MCZ	-1	error ('Error%20when%20decompressing')	text/html	date:Fri,%2030%20Jul%202021%2021:07:05%20GMT	https://socialistics.com/blog/page/4/%e2%80%9chttps:/s3.amazonaws.com/top-local-agencies/js/upcity_widget.js%e2%80%9d	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/blog/page/4/%e2%80%9chttps_/s3.amazonaws.com/top-local-agencies/js/upcity_widget.js%e2%80%9d	(from https://socialistics.com/blog/page/4/?et_blog)
23:07:06	25930/25930	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:07:06%20GMT	https://socialistics.com/wp-json/wp/v2/posts/4029	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/4029.json	(from https://socialistics.com/b2b-social-media/)
23:07:07	89795/89795	---MCZ	200	added ('OK')	text/html	date:Fri,%2030%20Jul%202021%2021:07:06%20GMT	https://socialistics.com/blog/page/5/?et_blog	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/blog/page/5/indexf83b.html	(from https://socialistics.com/blog/page/4/?et_blog)
23:07:07	2660/2660	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:07:07%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fb2b-social-media%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embed80d4.json	(from https://socialistics.com/b2b-social-media/)
23:07:07	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:07:08%20GMT	https://socialistics.com/?p=4029	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/index7853.html	(from https://socialistics.com/b2b-social-media/)
23:07:08	2788/2788	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:07:08%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Fb2b-social-media%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embedeb69	(from https://socialistics.com/b2b-social-media/)
23:07:09	627692/627692	---M--	200	added ('OK')	image/png	etag:%22600b8311-993ec%22	https://socialistics.com/wp-content/uploads/2020/02/Screen-Shot-2020-02-14-at-6.05.31-AM-1024x381.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/02/Screen-Shot-2020-02-14-at-6.05.31-AM-1024x381.png	(from https://socialistics.com/b2b-social-media/)
23:07:09	137611/137611	---M--	200	added ('OK')	image/png	etag:%22600b8326-2198b%22	https://socialistics.com/wp-content/uploads/2020/02/Screen-Shot-2020-02-14-at-12.55.25-PM-1024x691.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/02/Screen-Shot-2020-02-14-at-12.55.25-PM-1024x691.png	(from https://socialistics.com/b2b-social-media/)
23:07:10	116779/116779	---M--	200	added ('OK')	image/png	etag:%22600b8329-1c82b%22	https://socialistics.com/wp-content/uploads/2020/02/Screen-Shot-2020-02-13-at-5.19.26-PM-1024x618.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/02/Screen-Shot-2020-02-13-at-5.19.26-PM-1024x618.png	(from https://socialistics.com/b2b-social-media/)
23:07:10	20284/20284	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:07:10%20GMT	https://socialistics.com/wp-json/wp/v2/posts/6928	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/6928.json	(from https://socialistics.com/influencer-social-media-agency-strategies-that-can-grow-your-brand/)
23:07:10	2730/2730	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:07:10%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Finfluencer-social-media-agency-strategies-that-can-grow-your-brand%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embeda366.json	(from https://socialistics.com/influencer-social-media-agency-strategies-that-can-grow-your-brand/)
23:07:11	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:07:11%20GMT	https://socialistics.com/?p=6928	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/index8edb.html	(from https://socialistics.com/influencer-social-media-agency-strategies-that-can-grow-your-brand/)
23:07:11	819417/819417	---M--	200	added ('OK')	image/png	etag:%22600b8308-c80d9%22	https://socialistics.com/wp-content/uploads/2020/02/Screen-Shot-2020-02-14-at-12.41.58-PM-1024x785.png	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-content/uploads/2020/02/Screen-Shot-2020-02-14-at-12.41.58-PM-1024x785.png	(from https://socialistics.com/b2b-social-media/)
23:07:11	2856/2856	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:07:11%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Finfluencer-social-media-agency-strategies-that-can-grow-your-brand%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embede5b0	(from https://socialistics.com/influencer-social-media-agency-strategies-that-can-grow-your-brand/)
23:07:11	35929/35929	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:07:11%20GMT	https://socialistics.com/wp-json/wp/v2/posts/5309	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/wp/v2/posts/5309.json	(from https://socialistics.com/talking-agency-shop-copy-copy/)
23:07:12	2825/2825	---MCZ	200	added ('OK')	application/json	date:Fri,%2030%20Jul%202021%2021:07:12%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Ftalking-agency-shop-copy-copy%2F	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embede314.json	(from https://socialistics.com/talking-agency-shop-copy-copy/)
23:07:12	0/0	---M--	301	error ('Moved%20Permanently')	text/html	date:Fri,%2030%20Jul%202021%2021:07:12%20GMT	https://socialistics.com/?p=5309	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/index7217.html	(from https://socialistics.com/talking-agency-shop-copy-copy/)
23:07:12	2952/2952	---MCZ	200	added ('OK')	text/xml	date:Fri,%2030%20Jul%202021%2021:07:12%20GMT	https://socialistics.com/wp-json/oembed/1.0/embed?url=https%3A%2F%2Fsocialistics.com%2Ftalking-agency-shop-copy-copy%2F&format=xml	C:/My%20Web%20Sites/S%20O%20C%20I%20A%20L%20I%20S%20T%20I%20C%20S/socialistics.com/wp-json/oembed/1.0/embedfaf4	(from https://socialistics.com/talking-agency-shop-copy-copy/)
